"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"51","Q35_1","~","Q68_inc_2",0.0203423740916826,0.0289966037824653,0.7015433339812,0.482964001054697,-0.0364899249959273,0.0771746731792925
"52","Q35_1","~","Q68_inc_3",0.0233864728637166,0.0295848239243985,0.790488830471958,0.42924234276373,-0.0345987165170634,0.0813716622444965
"53","Q35_1","~","Q68_inc_4",0.0557504455167366,0.0283347291659305,1.96756585144179,0.0491180120978365,0.000215396839816098,0.111285494193657
"54","Q35_1","~","Q68_inc_5",0.00154511773436889,0.0265173711795546,0.0582681338925559,0.95353504984299,-0.0504279747422385,0.0535182102109763
"55","Q35_1","~","Q68_inc_6",-0.0253699536517944,0.0283078838966041,-0.896215123124689,0.370137880163484,-0.0808523865676797,0.0301124792640909
"56","Q35_1","~","Q11",0.108560126869554,0.0270612542168503,4.01164432363807,6.02972971412985e-05,0.055521043228045,0.161599210511063
"57","Q35_1","~","Q64",0.0165164562744113,0.0337605993957249,0.489222838753947,0.624683942028923,-0.0496531026376941,0.0826860151865167
"58","Q35_1","~","Q66",0.0417820989076367,0.0319337869510457,1.30839787250064,0.19073839387061,-0.0208069734063879,0.104371171221661
"59","Q35_1","~","Q67",-0.0245145581240639,0.0280824471803988,-0.872949496409085,0.382690605912,-0.079555143195394,0.0305260269472662
"60","Q35_1","~","Q69",0.0238290031172172,0.0276209915480724,0.862713529879783,0.388294991603357,-0.0303071455342899,0.0779651517687242
"61","Q35_1","~","Q70",0.0520927511730175,0.0278502339365815,1.87046009350009,0.0614199537080182,-0.00249270430369737,0.106678206649732
"62","Q35_1","~","Q5",-0.0259768833446026,0.0314176775088835,-0.826823794892462,0.408336941105391,-0.0875543997399084,0.0356006330507032
"63","Q35_1","~","Q7_4",0.176865450410584,0.0321354748457689,5.50374473255592,3.71807789001366e-08,0.113881077086784,0.239849823734384
"64","Q35_1","~","RECODED_Q6_activetransport",-0.0623852487439796,0.120205328188086,-0.518989047194022,0.603768379181089,-0.297983362742446,0.173212865254487
"65","Q35_1","~","RECODED_Q6_other",-0.0186954721158003,0.0525736156376251,-0.355605599673091,0.722135949497638,-0.121737865302597,0.0843469210709967
"66","Q35_1","~","RECODED_Q6_publictransit",0.00951127429144982,0.122751354492372,0.077484067941921,0.938238465107896,-0.231076959567109,0.250099508150009
"67","Q35_1","~","Q13",0.341279262331017,0.0278821778817246,12.2400503927173,0,0.286631197872298,0.395927326789737
"68","Q35_1","~","Q17",-0.130909557910034,0.026764258573527,-4.89120808448318,1.00218944454333e-06,-0.183366540787064,-0.0784525750330033
"69","Q35_1","~","Q23",-0.0419455270461762,0.0259599767491753,-1.61577675710009,0.106142588562999,-0.092826146514057,0.00893509242170468
"70","Q35_1","~","Q30",0.00252090766071951,0.0280299444257387,0.0899362347077887,0.928337886680651,-0.0524167739023876,0.0574585892238266
"71","Q35_1","~1","",0.645769322244827,0.329452965257114,1.96012599777589,0.0499810652567563,5.33757409582059e-05,1.2914852687487
"72","Q8_8","~~","Q8_8",0.809656827973094,0.0254652768022207,31.7945425946632,0,0.759745802584398,0.85956785336179
"73","Q8_9","~~","Q8_9",0.697157283944237,0.0284172237023118,24.5329132517447,0,0.641460548947088,0.752854018941386
"74","Q8_10","~~","Q8_10",0.437223522293545,0.0284064785906715,15.3916833055515,0,0.381547847328221,0.492899197258869
"75","Q8_11","~~","Q8_11",0.345533741073305,0.0276749710977874,12.4854237372963,0,0.291291794448455,0.399775687698155
"76","Q8_12","~~","Q8_12",0.733963953407365,0.027758837839955,26.4407306112407,0,0.679557630988366,0.788370275826364
"77","Q8_15","~~","Q8_15",0.719158645656075,0.0280544778562106,25.6343621628613,0,0.664172879452826,0.774144411859324
"78","Q8_1","~~","Q8_1",0.489385915831713,0.0367033250263605,13.3335580762842,0,0.417448720667179,0.561323110996247
"79","Q8_2","~~","Q8_2",0.606747877219334,0.0341891114247553,17.7468162211436,0,0.539738450163387,0.673757304275281
"80","Q8_3","~~","Q8_3",0.804004517756026,0.0280954965409474,28.6168467100854,0,0.748938356408,0.859070679104053
"81","Q8_13","~~","Q8_13",0.781061399478659,0.0291316014449452,26.8114817153035,0,0.723964509834592,0.838158289122727
"82","Q34_1","~~","Q34_1",0.523861044941974,0.0271526246226465,19.2932010154573,0,0.470642878595851,0.577079211288096
"83","Q34_2","~~","Q34_2",0.245347592662207,0.0231810192789964,10.5839863946151,0,0.199913629750446,0.290781555573969
"84","Q34_3","~~","Q34_3",0.378062382523851,0.0250826852406744,15.0726438934369,0,0.328901222816575,0.427223542231128
"85","Q34_4","~~","Q34_4",0.528582848494602,0.0272032746093812,19.4308536778994,0,0.475265409998661,0.581900286990542
"86","Q21_1","~~","Q21_1",0.542632238607938,0.029041684245973,18.6845994885156,0,0.485711583435446,0.599552893780429
"87","Q21_2","~~","Q21_2",0.701403817194661,0.0284337108676004,24.6680364888248,0,0.645674767947339,0.757132866441983
"88","Q21_3","~~","Q21_3",0.492492555485109,0.028693777752112,17.1637405063841,0,0.436253784510572,0.548731326459645
"89","Q21_4","~~","Q21_4",0.745919052555867,0.0275672177668101,27.0581913222279,0,0.691888298578947,0.799949806532788
"90","Q21_8","~~","Q21_8",0.80547314249248,0.0257067139952036,31.3331817766661,0,0.755088908901009,0.85585737608395
"91","Q21_9","~~","Q21_9",0.599566280427436,0.0291799296675617,20.5472147211497,0,0.542374669207603,0.656757891647268
"92","Q21_10","~~","Q21_10",0.526508872370433,0.0289493859387716,18.1872207405023,0,0.46976911855589,0.583248626184975
"93","Q15_1","~~","Q15_1",0.627493700492469,0.0318469068303754,19.7034425928602,0,0.565074910085931,0.689912490899007
"94","Q15_2","~~","Q15_2",0.527920605356761,0.0328614027914131,16.0650660200881,0,0.463513439404127,0.592327771309395
"95","Q15_4","~~","Q15_4",0.594593076719645,0.0322450655448391,18.4398160361256,0,0.531393909572627,0.657792243866663
"96","Q15_6","~~","Q15_6",0.708986554185572,0.0303849418500855,23.3334839896551,0,0.649433162487061,0.768539945884083
"97","Q15_8","~~","Q15_8",0.699025162164132,0.0306111808352793,22.8356157158926,0,0.639028350202742,0.759021974125523
"98","Q28_1","~~","Q28_1",0.481896509897508,0.0281306013463295,17.1306863996488,0,0.426761544395248,0.537031475399768
"99","Q28_2","~~","Q28_2",0.635130474981237,0.0287822377689384,22.0667510316611,0,0.578718325559649,0.691542624402825
"100","Q28_3_r","~~","Q28_3_r",0.798557197419107,0.0257825335170666,30.972797800903,0,0.74802436029546,0.849090034542754
"101","Q28_4","~~","Q28_4",0.795152040662995,0.0259055655748406,30.6942551926079,0,0.744378065137167,0.845926016188823
"102","Q28_8","~~","Q28_8",0.621294555144071,0.0288260825021787,21.553208109257,0,0.56479647162442,0.677792638663722
"103","Q28_9","~~","Q28_9",0.774994993533943,0.026568365932896,29.1698403842885,0,0.722921953177386,0.8270680338905
"104","Q28_10","~~","Q28_10",0.433786584261888,0.0275665255421913,15.735990507689,0,0.379757187020289,0.487815981503486
"105","Q28_11","~~","Q28_11",0.644418683421559,0.0287382154156966,22.4237543667928,0,0.58809281622684,0.700744550616279
"106","Q35_1","~~","Q35_1",0.613563068106669,0.0231864138814173,26.4621804494919,0,0.568118531968452,0.659007604244887
"107","comf_saf","~~","comf_saf",1,0,NA,NA,1,1
"108","ex_env","~~","ex_env",1,0,NA,NA,1,1
"109","MAX_attitude","~~","MAX_attitude",1,0,NA,NA,1,1
"110","bike_attitude","~~","bike_attitude",1,0,NA,NA,1,1
"111","car_attitude","~~","car_attitude",1,0,NA,NA,1,1
"112","escooter_attitude","~~","escooter_attitude",1,0,NA,NA,1,1
"113","comf_saf","~~","ex_env",0.505049830404884,0.0350046670504527,14.4280712533831,0,0.43644194369518,0.573657717114587
"114","comf_saf","~~","MAX_attitude",-0.122779409595534,0.037340357364498,-3.28811554739613,0.00100860434646721,-0.195965165199805,-0.0495936539912625
"115","comf_saf","~~","bike_attitude",0.0244471147458449,0.0389452168870141,0.627730866585482,0.530180261370011,-0.0518841077228038,0.100778337214494
"116","comf_saf","~~","car_attitude",0.116797428155463,0.0402181464259081,2.90409774032308,0.00368313158729472,0.0379713096357243,0.195623546675201
"117","comf_saf","~~","escooter_attitude",0.0918708994819994,0.0383593648684218,2.39500575145418,0.0166201045662446,0.0166879258700618,0.167053873093937
"118","ex_env","~~","MAX_attitude",0.111607449351247,0.040915793682599,2.72773516791664,0.0063770783425765,0.0314139673344811,0.191800931368012
"119","ex_env","~~","bike_attitude",0.396766006414566,0.0379273358294232,10.4612147871131,0,0.322429794159341,0.471102218669791
"120","ex_env","~~","car_attitude",-0.105981705421853,0.0440442007317191,-2.40625788778427,0.0161168830350165,-0.192306752583875,-0.0196566582598307
"121","ex_env","~~","escooter_attitude",0.188748512746305,0.0411169939823405,4.59052315029087,4.42136412304173e-06,0.108160685388367,0.269336340104242
"122","MAX_attitude","~~","bike_attitude",0.341466249442822,0.0342944770501864,9.9568874878343,0,0.274250309555821,0.408682189329822
"123","MAX_attitude","~~","car_attitude",-0.0801747407506618,0.03935672861503,-2.0371291916789,0.0416370972631124,-0.157312511385438,-0.00303697011588619
"124","MAX_attitude","~~","escooter_attitude",0.0862244934737427,0.0373621174382944,2.30780532222638,0.0210099667828192,0.0129960889085299,0.159452898038956
"125","bike_attitude","~~","car_attitude",-0.148610440441703,0.040085102398935,-3.70737335189272,0.000209420088811196,-0.227175797460215,-0.0700450834231899
"126","bike_attitude","~~","escooter_attitude",0.184171560386006,0.037685310228329,4.88709152903722,1.02336524876456e-06,0.110309709592262,0.25803341117975
"127","car_attitude","~~","escooter_attitude",0.260094302756344,0.0383296478461012,6.78572116813226,1.15507603482001e-11,0.184969573437882,0.335219032074805
"128","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_am_ind_ala",1,0,NA,NA,1,1
"129","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_asian",-0.022289545375314,0,NA,NA,-0.022289545375314,-0.022289545375314
"130","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_black",-0.00818308825316741,0,NA,NA,-0.00818308825316741,-0.00818308825316741
"131","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_hisp_lat",-0.0191542051374539,0,NA,NA,-0.0191542051374539,-0.0191542051374539
"132","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_more_than_one_race",-0.0212381983102019,0,NA,NA,-0.0212381983102019,-0.0212381983102019
"133","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_nat_haw_pac",-0.00354021672701917,0,NA,NA,-0.00354021672701917,-0.00354021672701917
"134","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_other",-0.00532395181319015,0,NA,NA,-0.00532395181319015,-0.00532395181319015
"135","RECODED_Q63_am_ind_ala","~~","Q65_female",0.00370663979784601,0,NA,NA,0.00370663979784601,0.00370663979784601
"136","RECODED_Q63_am_ind_ala","~~","Q65_nonbinary",-0.0115549055022567,0,NA,NA,-0.0115549055022567,-0.0115549055022567
"137","RECODED_Q63_am_ind_ala","~~","Q65_other",-0.00469046601508567,0,NA,NA,-0.00469046601508567,-0.00469046601508567
"138","RECODED_Q63_am_ind_ala","~~","Q68_inc_2",0.0312252039317534,0,NA,NA,0.0312252039317534,0.0312252039317534
"139","RECODED_Q63_am_ind_ala","~~","Q68_inc_3",-0.0154539416215469,0,NA,NA,-0.0154539416215469,-0.0154539416215469
"140","RECODED_Q63_am_ind_ala","~~","Q68_inc_4",-0.0111064453153476,0,NA,NA,-0.0111064453153476,-0.0111064453153476
"141","RECODED_Q63_am_ind_ala","~~","Q68_inc_5",-0.007981724680573,0,NA,NA,-0.007981724680573,-0.007981724680573
"142","RECODED_Q63_am_ind_ala","~~","Q68_inc_6",-0.00777558258445824,0,NA,NA,-0.00777558258445824,-0.00777558258445824
"143","RECODED_Q63_am_ind_ala","~~","Q11",-0.0201477129620988,0,NA,NA,-0.0201477129620988,-0.0201477129620988
"144","RECODED_Q63_am_ind_ala","~~","Q64",-0.00935517298781067,0,NA,NA,-0.00935517298781067,-0.00935517298781067
"145","RECODED_Q63_am_ind_ala","~~","Q66",-0.0341758343920984,0,NA,NA,-0.0341758343920984,-0.0341758343920984
"146","RECODED_Q63_am_ind_ala","~~","Q67",-0.012487318934119,0,NA,NA,-0.012487318934119,-0.012487318934119
"147","RECODED_Q63_am_ind_ala","~~","Q69",0.0141196416357881,0,NA,NA,0.0141196416357881,0.0141196416357881
"148","RECODED_Q63_am_ind_ala","~~","Q70",-0.0193578510480453,0,NA,NA,-0.0193578510480453,-0.0193578510480453
"149","RECODED_Q63_am_ind_ala","~~","Q5",-0.020681803869749,0,NA,NA,-0.020681803869749,-0.020681803869749
"150","RECODED_Q63_am_ind_ala","~~","Q7_4",0.0724592053986622,0,NA,NA,0.0724592053986622,0.0724592053986622
"151","RECODED_Q63_am_ind_ala","~~","RECODED_Q6_activetransport",0.0101499576021532,0,NA,NA,0.0101499576021532,0.0101499576021532
"152","RECODED_Q63_am_ind_ala","~~","RECODED_Q6_other",-0.00965654636566624,0,NA,NA,-0.00965654636566624,-0.00965654636566624
"153","RECODED_Q63_am_ind_ala","~~","RECODED_Q6_publictransit",-0.00499919464428305,0,NA,NA,-0.00499919464428305,-0.00499919464428305
"154","RECODED_Q63_am_ind_ala","~~","Q13",0.0469268317804295,0,NA,NA,0.0469268317804295,0.0469268317804295
"155","RECODED_Q63_am_ind_ala","~~","Q17",0.0386883479507623,0,NA,NA,0.0386883479507623,0.0386883479507623
"156","RECODED_Q63_am_ind_ala","~~","Q23",-0.0134478937296056,0,NA,NA,-0.0134478937296056,-0.0134478937296056
"157","RECODED_Q63_am_ind_ala","~~","Q30",0.0251300440339492,0,NA,NA,0.0251300440339492,0.0251300440339492
"158","RECODED_Q63_asian","~~","RECODED_Q63_asian",1,0,NA,NA,1,1
"159","RECODED_Q63_asian","~~","RECODED_Q63_black",-0.0595223244245537,0,NA,NA,-0.0595223244245537,-0.0595223244245537
"160","RECODED_Q63_asian","~~","RECODED_Q63_hisp_lat",-0.139324271841341,0,NA,NA,-0.139324271841341,-0.139324271841341
"161","RECODED_Q63_asian","~~","RECODED_Q63_more_than_one_race",-0.154482866480578,0,NA,NA,-0.154482866480578,-0.154482866480578
"162","RECODED_Q63_asian","~~","RECODED_Q63_nat_haw_pac",-0.0257509050421524,0,NA,NA,-0.0257509050421524,-0.0257509050421524
"163","RECODED_Q63_asian","~~","RECODED_Q63_other",-0.0387254759134164,0,NA,NA,-0.0387254759134164,-0.0387254759134164
"164","RECODED_Q63_asian","~~","Q65_female",-0.00558701459743226,0,NA,NA,-0.00558701459743226,-0.00558701459743226
"165","RECODED_Q63_asian","~~","Q65_nonbinary",-0.0840483216998384,0,NA,NA,-0.0840483216998384,-0.0840483216998384
"166","RECODED_Q63_asian","~~","Q65_other",-0.0341176132060177,0,NA,NA,-0.0341176132060177,-0.0341176132060177
"167","RECODED_Q63_asian","~~","Q68_inc_2",-0.0253011101693108,0,NA,NA,-0.0253011101693108,-0.0253011101693108
"168","RECODED_Q63_asian","~~","Q68_inc_3",-0.0783640266200129,0,NA,NA,-0.0783640266200129,-0.0783640266200129
"169","RECODED_Q63_asian","~~","Q68_inc_4",-0.0198319044032105,0,NA,NA,-0.0198319044032105,-0.0198319044032105
"170","RECODED_Q63_asian","~~","Q68_inc_5",0.00436491758860744,0,NA,NA,0.00436491758860744,0.00436491758860744
"171","RECODED_Q63_asian","~~","Q68_inc_6",0.0501266882110719,0,NA,NA,0.0501266882110719,0.0501266882110719
"172","RECODED_Q63_asian","~~","Q11",-0.0816768856570309,0,NA,NA,-0.0816768856570309,-0.0816768856570309
"173","RECODED_Q63_asian","~~","Q64",-0.117053484736029,0,NA,NA,-0.117053484736029,-0.117053484736029
"174","RECODED_Q63_asian","~~","Q66",-0.0973612611007814,0,NA,NA,-0.0973612611007814,-0.0973612611007814
"175","RECODED_Q63_asian","~~","Q67",-0.0271396206451372,0,NA,NA,-0.0271396206451372,-0.0271396206451372
"176","RECODED_Q63_asian","~~","Q69",-0.0541191185311308,0,NA,NA,-0.0541191185311308,-0.0541191185311308
"177","RECODED_Q63_asian","~~","Q70",-0.0464805296997603,0,NA,NA,-0.0464805296997603,-0.0464805296997603
"178","RECODED_Q63_asian","~~","Q5",0.0440726407133477,0,NA,NA,0.0440726407133477,0.0440726407133477
"179","RECODED_Q63_asian","~~","Q7_4",0.129745921409009,0,NA,NA,0.129745921409009,0.129745921409009
"180","RECODED_Q63_asian","~~","RECODED_Q6_activetransport",-0.079300512531356,0,NA,NA,-0.079300512531356,-0.079300512531356
"181","RECODED_Q63_asian","~~","RECODED_Q6_other",-0.0702399959300759,0,NA,NA,-0.0702399959300759,-0.0702399959300759
"182","RECODED_Q63_asian","~~","RECODED_Q6_publictransit",0.0907293473558145,0,NA,NA,0.0907293473558145,0.0907293473558145
"183","RECODED_Q63_asian","~~","Q13",-0.0721039509250604,0,NA,NA,-0.0721039509250604,-0.0721039509250604
"184","RECODED_Q63_asian","~~","Q17",-0.0226625837007117,0,NA,NA,-0.0226625837007117,-0.0226625837007117
"185","RECODED_Q63_asian","~~","Q23",0.0342822007803813,0,NA,NA,0.0342822007803813,0.0342822007803813
"186","RECODED_Q63_asian","~~","Q30",0.108416161745316,0,NA,NA,0.108416161745316,0.108416161745316
"187","RECODED_Q63_black","~~","RECODED_Q63_black",1,0,NA,NA,1,1
"188","RECODED_Q63_black","~~","RECODED_Q63_hisp_lat",-0.0511496664956059,0,NA,NA,-0.0511496664956059,-0.0511496664956059
"189","RECODED_Q63_black","~~","RECODED_Q63_more_than_one_race",-0.0567147920124431,0,NA,NA,-0.0567147920124431,-0.0567147920124431
"190","RECODED_Q63_black","~~","RECODED_Q63_nat_haw_pac",-0.00945384596279136,0,NA,NA,-0.00945384596279136,-0.00945384596279136
"191","RECODED_Q63_black","~~","RECODED_Q63_other",-0.0142171579415146,0,NA,NA,-0.0142171579415146,-0.0142171579415146
"192","RECODED_Q63_black","~~","Q65_female",0.0245149499176677,0,NA,NA,0.0245149499176677,0.0245149499176677
"193","RECODED_Q63_black","~~","Q65_nonbinary",-0.0308563868136182,0,NA,NA,-0.0308563868136182,-0.0308563868136182
"194","RECODED_Q63_black","~~","Q65_other",-0.01252548830186,0,NA,NA,-0.01252548830186,-0.01252548830186
"195","RECODED_Q63_black","~~","Q68_inc_2",0.0630051123479703,0,NA,NA,0.0630051123479703,0.0630051123479703
"196","RECODED_Q63_black","~~","Q68_inc_3",-0.0140882833666455,0,NA,NA,-0.0140882833666455,-0.0140882833666455
"197","RECODED_Q63_black","~~","Q68_inc_4",-0.0296588122427943,0,NA,NA,-0.0296588122427943,-0.0296588122427943
"198","RECODED_Q63_black","~~","Q68_inc_5",0.028520848421958,0,NA,NA,0.028520848421958,0.028520848421958
"199","RECODED_Q63_black","~~","Q68_inc_6",-0.0207640282199122,0,NA,NA,-0.0207640282199122,-0.0207640282199122
"200","RECODED_Q63_black","~~","Q11",-0.0358745817036839,0,NA,NA,-0.0358745817036839,-0.0358745817036839
"201","RECODED_Q63_black","~~","Q64",-0.00755983420969309,0,NA,NA,-0.00755983420969309,-0.00755983420969309
"202","RECODED_Q63_black","~~","Q66",-0.0282723250482851,0,NA,NA,-0.0282723250482851,-0.0282723250482851
"203","RECODED_Q63_black","~~","Q67",0.0175016384941845,0,NA,NA,0.0175016384941845,0.0175016384941845
"204","RECODED_Q63_black","~~","Q69",0.0448823838653799,0,NA,NA,0.0448823838653799,0.0448823838653799
"205","RECODED_Q63_black","~~","Q70",-0.029102028987034,0,NA,NA,-0.029102028987034,-0.029102028987034
"206","RECODED_Q63_black","~~","Q5",0.0059151678508497,0,NA,NA,0.0059151678508497,0.0059151678508497
"207","RECODED_Q63_black","~~","Q7_4",-0.000107876025140792,0,NA,NA,-0.000107876025140792,-0.000107876025140792
"208","RECODED_Q63_black","~~","RECODED_Q6_activetransport",-0.0214365205439858,0,NA,NA,-0.0214365205439858,-0.0214365205439858
"209","RECODED_Q63_black","~~","RECODED_Q6_other",0.0157939966419333,0,NA,NA,0.0157939966419333,0.0157939966419333
"210","RECODED_Q63_black","~~","RECODED_Q6_publictransit",0.0176055047678539,0,NA,NA,0.0176055047678539,0.0176055047678539
"211","RECODED_Q63_black","~~","Q13",-0.0103323346189707,0,NA,NA,-0.0103323346189707,-0.0103323346189707
"212","RECODED_Q63_black","~~","Q17",-0.0156623027728546,0,NA,NA,-0.0156623027728546,-0.0156623027728546
"213","RECODED_Q63_black","~~","Q23",0.0127635588198407,0,NA,NA,0.0127635588198407,0.0127635588198407
"214","RECODED_Q63_black","~~","Q30",0.0963898796306689,0,NA,NA,0.0963898796306689,0.0963898796306689
"215","RECODED_Q63_hisp_lat","~~","RECODED_Q63_hisp_lat",1,0,NA,NA,1,1
"216","RECODED_Q63_hisp_lat","~~","RECODED_Q63_more_than_one_race",-0.132752663410893,0,NA,NA,-0.132752663410893,-0.132752663410893
