"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"67","Q35_4","~","Q13",-0.0161027906370405,0.0377553920035573,-0.426503071018923,0.669741310720327,-0.0901019991862043,0.0578964179121234
"68","Q35_4","~","Q17",-0.0463756542168667,0.0310267109460611,-1.494700946468,0.134992507178552,-0.107186890229881,0.0144355817961478
"69","Q35_4","~","Q23",-0.0462366638154478,0.0293560457379757,-1.57503037800608,0.115249432775845,-0.103773456190391,0.0113001285594951
"70","Q35_4","~","Q30",0.305664567196838,0.0302910761870677,10.0909114390375,0,0.246295148817226,0.365033985576449
"71","Q35_4","~1","",2.35441881823001,0.251386054632037,9.36574951095145,0,1.8617112049356,2.84712643152443
"72","Q8_8","~~","Q8_8",0.795018649199969,0.025865230512148,30.7369636171065,0,0.744323728944332,0.845713569455605
"73","Q8_9","~~","Q8_9",0.666004965958646,0.0286436646889833,23.2513881582617,0,0.609864414782997,0.722145517134295
"74","Q8_10","~~","Q8_10",0.430602743795104,0.0283180898254077,15.2059247798825,0,0.375100307626335,0.486105179963874
"75","Q8_11","~~","Q8_11",0.373107552065516,0.0278937226221658,13.3760400904333,0,0.318436860331321,0.427778243799711
"76","Q8_12","~~","Q8_12",0.738341117731413,0.0275043291662685,26.8445419362171,0,0.684433623146593,0.792248612316234
"77","Q8_15","~~","Q8_15",0.729788014045516,0.0276888978677046,26.3567014307462,0,0.675518771453207,0.784057256637825
"78","Q8_1","~~","Q8_1",0.37637932173856,0.0368642097232787,10.2098844533452,0,0.304126798362402,0.448631845114717
"79","Q8_2","~~","Q8_2",0.581228720593826,0.0330810929487986,17.5698161331436,0,0.516390969844959,0.646066471342693
"80","Q8_3","~~","Q8_3",0.78504508358175,0.0278410458811346,28.1973991542359,0,0.730477636362798,0.839612530800701
"81","Q8_13","~~","Q8_13",0.7711005635128,0.0283790466184654,27.1714752746863,0,0.715478654225025,0.826722472800576
"82","Q34_1","~~","Q34_1",0.449887991902803,0.0245814125135292,18.3019585084947,0,0.401709308687163,0.498066675118442
"83","Q34_2","~~","Q34_2",0.231657553009213,0.0194126916411482,11.9333041131803,0,0.193609376549581,0.269705729468845
"84","Q34_3","~~","Q34_3",0.339722354424131,0.0220099717465389,15.4349291464925,0,0.29658360250017,0.382861106348091
"85","Q34_4","~~","Q34_4",0.396119413523895,0.0233813193597205,16.9417049324556,0,0.350292869667814,0.441945957379977
"86","Q21_1","~~","Q21_1",0.536619625846765,0.028164112393984,19.0533121846719,0,0.481418979898019,0.591820271795512
"87","Q21_2","~~","Q21_2",0.654735860436837,0.0282829966933295,23.149451507423,0,0.599302205543046,0.710169515330628
